file_name,solidity,perimeter,equivalent_diameter,eccentricity,bbox_area,area,extent,major_axis_length,min_axis_length,min_major_axis_ratio,convex_area,type
../dataset/images\case4\chromosome\15.TIF,0.8812684365781711,267.79393923934,55.16377898510071,0.9599151879417189,4752,2390,0.5029461279461279,107.916544013162,30.247995087233743,0.2802906205330719,2712,0
../dataset/images\case4\chromosome\16.TIF,0.9065495207667732,243.42135623730948,53.76108040719438,0.9447444064820013,5313,2270,0.4272539055147751,95.63330734345871,31.34935177132512,0.3278078803521523,2504,0
../dataset/images\case4\chromosome\17.TIF,0.8636719770174981,361.0782104868019,64.88916068527303,0.981725011929497,6302,3307,0.524754046334497,153.66095406618436,29.24245106388781,0.19030502082716858,3829,0
../dataset/images\case4\chromosome\18.TIF,0.8829891838741396,207.7228714274745,47.81985175995794,0.9375288303888378,4118,1796,0.4361340456532297,83.31654915333556,28.986459944005897,0.347907591451721,2034,0
../dataset/images\case4\chromosome\19.TIF,0.9576271186440678,120.66904755831213,33.92651689225682,0.8000513183613693,1188,904,0.7609427609427609,44.102869874595925,26.45870393984716,0.5999315694212424,944,0
../dataset/images\case4\chromosome\2.TIF,0.8715846994535519,448.70057685088807,72.66446443769279,0.989654957116079,17168,4147,0.24155405405405406,198.09747629430197,28.420647922320835,0.1434679959279134,4758,0
../dataset/images\case4\chromosome\20.TIF,0.6848348348348349,475.7300141024109,76.20528566665882,0.9828459478309238,18315,4561,0.24903084903084904,210.41796862988878,38.80705390967774,0.18442842197539114,6660,0
../dataset/images\case4\chromosome\21.TIF,0.727519818799547,348.8772003600252,63.950335555721225,0.9770447371100832,10080,3212,0.31865079365079363,154.49295270489688,32.912286688266526,0.21303422655875826,4415,0
../dataset/images\case4\chromosome\22.TIF,0.879740980573543,226.45079348883237,49.2107875783987,0.9533468248544287,4608,1902,0.4127604166666667,92.24070929968029,27.845365164135607,0.30187717956145554,2162,0
../dataset/images\case4\chromosome\23.TIF,0.8886174890083048,206.99494936611663,48.12507383758763,0.9380652247691322,3700,1819,0.4916216216216216,83.84682295984048,29.04946167786534,0.3464587047237193,2047,0
../dataset/images\case4\chromosome\24.TIF,0.5441386704789135,657.0681092190353,88.05696353745762,0.9854112984102892,28072,6090,0.21694214876033058,299.64729167208037,50.996916990207794,0.17018981451705018,11192,0
../dataset/images\case4\chromosome\25.TIF,0.7754901960784314,331.66399692442883,63.47070126871181,0.9786740828070236,6075,3164,0.5208230452674897,152.36547664552845,31.298791321030695,0.20541918031632553,4080,0
../dataset/images\case4\chromosome\26.TIF,0.8603789126853377,267.634559672906,51.57322375954168,0.9620426568427015,5561,2089,0.3756518611760475,102.06085411525652,27.852316660837353,0.27289911398726835,2428,0
../dataset/images\case4\chromosome\27.TIF,0.854681647940075,361.03657992645924,66.0174140786237,0.9842972451909433,5005,3423,0.6839160839160839,163.84721008152624,28.922134421110623,0.1765189313063048,4005,0
../dataset/images\case4\chromosome\28.TIF,0.8457595526561044,234.99494936611666,48.07213094605148,0.9583508811067214,2408,1815,0.7537375415282392,94.6286773318022,27.02532545786381,0.28559339747615087,2146,0
../dataset/images\case4\chromosome\3.TIF,0.8702549575070821,347.3330444827409,62.54112152357375,0.9796206825131006,8308,3072,0.3697640828117477,143.71153754263008,28.865391002792837,0.20085646216282607,3530,0
../dataset/images\case4\chromosome\4.TIF,0.8383526383526384,380.53405460951757,64.39674834339405,0.9828661487530921,6302,3257,0.5168200571247223,155.78722080758286,28.71481516301591,0.184320735771276,3885,0
../dataset/images\case4\chromosome\5.TIF,0.784127586861591,414.0315292925759,72.51537298915467,0.9858818697545423,14345,4130,0.2879051934471941,188.33064291472093,31.534524479480886,0.16744234497070248,5267,0
../dataset/images\case4\chromosome\6.TIF,0.6301619895049053,559.144227664784,83.8652207122657,0.9863733081741591,14365,5524,0.3845457709711103,256.8551629599128,42.25848782870523,0.16452263346289242,8766,0
../dataset/images\case4\chromosome\7.TIF,0.8272727272727273,333.07821048680194,63.68098578054122,0.9774636776803848,5760,3185,0.5529513888888888,144.80287136878684,30.568417342038806,0.2111036684085259,3850,0
../dataset/images\case4\chromosome\8.TIF,0.8730253353204173,311.76450198781714,61.068147397225765,0.9789441463737375,6000,2929,0.4881666666666667,139.63443930910142,28.503339151039064,0.20412828878084094,3355,0
../dataset/images\case4\chromosome\9.TIF,0.8710691823899371,321.5046173579948,62.286121189298996,0.9785772889576737,9523,3047,0.3199621967867269,142.03228542519662,29.241577650465818,0.20587979389986175,3498,0
../dataset/images\case4\cluster\1.TIF,0.5091358024691358,1239.0235200658622,130.6339527767777,0.7679080090633952,41586,13403,0.32229596498821717,229.65116334112128,147.10538074213503,0.6405601373924953,26325,1
../dataset/images\case4\cluster\2.TIF,0.4932397172541392,1036.934162290767,115.0559496358684,0.8653914229415532,37060,10397,0.28054506206152185,242.2460013042754,121.38861923189806,0.5010964828246091,21079,1
../dataset/images\case4\cluster\3.TIF,0.9090909090909091,185.09545442950497,43.115307436145436,0.933135968709946,2747,1460,0.531488896978522,73.56567391127192,26.44860051910025,0.35952366250324974,1606,1
../dataset/images\case4\cluster\4.TIF,0.6810316139767055,474.3746750430836,72.18981546313178,0.9231146355645813,9174,4093,0.4461521691737519,142.6196770902587,54.840811672080854,0.38452486214349046,6010,1
../dataset/images\case4\cluster\5.TIF,0.8008810572687225,214.89444430272832,48.111843576488795,0.9196280443881079,4026,1818,0.45156482861400893,80.78562270293246,31.73181311124473,0.3927903511733764,2270,1
../dataset/images\case4\cluster\6.TIF,0.7217907720420284,376.8122292025696,63.43056803594868,0.8408754035408049,6256,3160,0.5051150895140665,103.9753489220912,56.2744477334703,0.5412287462063415,4378,1
../dataset/images\case4\cluster\7.TIF,0.5767750961874781,608.9432175380074,91.64217389975607,0.9125899263105955,22644,6596,0.2912912912912913,195.52131551433084,79.943983688252,0.40887605260814885,11436,1
../dataset/images\case4\cluster\8.TIF,0.6341713115686498,585.6650429449553,84.25147157111579,0.9087548221646669,16236,5575,0.34337275190933725,170.5995842504809,71.19639486656881,0.41733041249406283,8791,1
../dataset/images\case5\chromosome\1.TIF,0.8329113924050633,298.14927829866735,50.1335702030806,0.9750912416320701,4656,1974,0.42396907216494845,109.75277905542792,24.343619279440293,0.22180412640983016,2370,0
../dataset/images\case5\chromosome\10.TIF,0.5070897093921101,468.13203435596427,67.81549406723664,0.9175756076742961,12875,3612,0.28054368932038837,168.57071240416727,67.01719515744007,0.39756132130923666,7123,0
../dataset/images\case5\chromosome\11.TIF,0.4753074558032283,561.6295090390227,79.36445065522,0.9523625563137608,21480,4947,0.23030726256983242,236.68807911369592,72.18232127478949,0.304968131665456,10408,0
../dataset/images\case5\chromosome\12.TIF,0.8851674641148325,167.05382386916236,40.605975058260036,0.9091436639265414,1769,1295,0.7320520067834935,64.4405870778186,26.83838651946268,0.41648265070975504,1463,0
../dataset/images\case5\chromosome\13.TIF,0.8368627450980393,277.7056274847714,52.12574400874137,0.9757871904735691,6853,2134,0.3113964686998395,115.56636543606338,25.276918634023776,0.21872210429606465,2550,0
../dataset/images\case5\chromosome\14.TIF,0.8114689709347996,258.5512985522207,51.28852600165895,0.9651186986231421,4085,2066,0.5057527539779682,104.84191848901676,27.448947291841037,0.26181271467973555,2546,0
../dataset/images\case5\chromosome\15.TIF,0.7531068765534383,344.6173157302028,58.92473367349901,0.9817344050227587,10272,2727,0.2654789719626168,149.68574929024024,28.478695493775096,0.1902565583484837,3621,0
../dataset/images\case5\chromosome\16.TIF,0.7864357864357865,205.82337649086284,45.626161964841955,0.9091102024086033,3528,1635,0.46343537414965985,79.09905947916069,32.949163015355225,0.4165556864052974,2079,0
../dataset/images\case5\chromosome\17.TIF,0.9001029866117405,139.53910524340097,33.35882734897215,0.8676801499173002,1440,874,0.6069444444444444,48.44775482130387,24.08448738778362,0.4971228796177977,971,0
../dataset/images\case5\chromosome\18.TIF,0.8378378378378378,196.99494936611663,38.728234967501706,0.941542840572716,2356,1178,0.5,70.66430045081623,23.80632767011581,0.3368932759291305,1406,0
../dataset/images\case5\chromosome\19.TIF,0.9019867549668874,244.75230867899737,51.002239067456024,0.9731767893676238,4018,2043,0.5084619213539074,107.50885558785247,24.73333147730598,0.23005855045210458,2265,0
../dataset/images\case5\chromosome\2.TIF,0.8300895891257337,371.1614716074871,58.49097927632416,0.9870032784874365,7524,2687,0.357123870281765,151.81064030386628,24.39598796628296,0.16070011902625278,3237,0
../dataset/images\case5\chromosome\20.TIF,0.8229095853161115,295.9655121145938,55.5203830840875,0.9795311777896067,3876,2421,0.6246130030959752,129.92788669290235,26.153509513556163,0.20129250293566783,2942,0
../dataset/images\case5\chromosome\21.TIF,0.6100488201790073,355.40411229460636,61.79357081979284,0.964092856651136,10680,2999,0.2808052434456929,157.3411586104763,41.78436241340676,0.26556536625518795,4916,0
../dataset/images\case5\chromosome\22.TIF,0.5988636363636364,339.3036072312181,57.922242708454874,0.9255535588604552,7215,2635,0.3652113652113652,129.2932033597635,48.95256669911527,0.37861670549613347,4400,0
../dataset/images\case5\chromosome\23.TIF,0.7903705707330267,331.32085117392114,60.995130541020615,0.984286751144032,7847,2922,0.3723716069835606,155.12783450248665,27.39207554014255,0.17657743774991885,3697,0
../dataset/images\case5\chromosome\24.TIF,0.6101036269430051,476.5584412271571,69.26446855756632,0.9837426114434112,15531,3768,0.24261155109136565,207.41769694674062,37.248935131927496,0.17958417087955633,6176,0
../dataset/images\case5\chromosome\25.TIF,0.8615984405458089,175.53910524340097,41.08911822269767,0.9376722102059949,1820,1326,0.7285714285714285,72.34368865470687,25.14094902303683,0.34752097232743323,1539,0
../dataset/images\case5\chromosome\26.TIF,0.8695163104611924,220.93607486307093,44.36697348434488,0.9484398062865135,3762,1546,0.4109516214779373,81.97131441063767,25.981406988032845,0.3169573060385275,1778,0
../dataset/images\case5\chromosome\27.TIF,0.8402061855670103,318.0071426749364,61.12024888899723,0.8508075906600389,4680,2934,0.6269230769230769,90.91832375929934,47.775519689469924,0.525477348394067,3492,0
../dataset/images\case5\chromosome\28.TIF,0.7775601566871853,343.5462479183374,59.48388600973391,0.9837296544824751,10340,2779,0.26876208897485493,152.55270446910183,27.406876444253015,0.1796551332185922,3574,0
../dataset/images\case5\chromosome\29.TIF,0.8849372384937239,171.82337649086284,40.196280701937106,0.9427015551831833,2728,1269,0.46517595307917886,71.7617752349113,23.942397394126818,0.33363719495165317,1434,0
../dataset/images\case5\chromosome\3.TIF,0.8011350200993143,403.38686835190333,65.67903453586031,0.9911156501421585,15255,3388,0.2220911176663389,188.2529014558936,25.038179445542454,0.13300288734943472,4229,0
../dataset/images\case5\chromosome\30.TIF,0.8383637807783956,290.35028842544403,51.844080461861104,0.9788688053141658,3850,2111,0.5483116883116883,117.67273498459413,24.062811801835363,0.20448927107019055,2518,0
../dataset/images\case5\chromosome\4.TIF,0.8416912487708947,350.63455967290594,57.181108339030104,0.9857694387608966,6174,2568,0.4159378036929057,145.65158221721416,24.48446575763273,0.16810298511634691,3051,0
../dataset/images\case5\chromosome\5.TIF,0.704801200300075,422.3919189857867,69.17249604513879,0.9860606286317339,7134,3758,0.5267731987664704,195.91651852003992,32.59784572274287,0.1663864076852126,5332,0
../dataset/images\case5\chromosome\6.TIF,0.6395007342143906,312.9360748630709,57.67993524955607,0.9450649111970466,7425,2613,0.3519191919191919,129.62035163477813,42.37065330592227,0.32688272151357056,4086,0
../dataset/images\case5\chromosome\7.TIF,0.5280357757137943,559.9726547895302,76.57197988497767,0.9813434658312206,14280,4605,0.3224789915966387,244.1168546257875,46.93460130205586,0.19226284630777754,8721,0
../dataset/images\case5\chromosome\8.TIF,0.8176850471932439,217.1370849898476,45.779387180630515,0.952166585298356,3850,1646,0.42753246753246754,89.92255143381746,27.4784828649871,0.305579439493675,2013,0
../dataset/images\case5\chromosome\9.TIF,0.5952026019785879,514.0731598529185,74.78013158905803,0.8055012978360583,11266,4392,0.38984555299130125,140.83026186714147,83.45516943055112,0.5925940087314635,7379,0
../dataset/images\case5\cluster\1.TIF,0.35673249551166963,949.5432893255071,100.59675890184073,0.7166137471224459,36808,7948,0.21593131927841774,227.51689578675814,158.68626419378631,0.6974702412541536,22280,1
../dataset/images\case5\cluster\2.TIF,0.6106179583475589,502.2741699796952,67.48613080861635,0.863665603648014,9108,3577,0.3927316644707949,126.9383643431181,63.985211912611135,0.5040651992305277,5858,1
../dataset/images\case5\cluster\3.TIF,0.5499472851871375,521.1269837220809,72.8918968073944,0.7641608237356241,11700,4173,0.3566666666666667,121.52713531233347,78.38813323034297,0.6450257634139062,7588,1
../dataset/images\case5\cluster\4.TIF,0.8386926726410121,211.82337649086284,45.00804501057165,0.934843805069721,2964,1591,0.536774628879892,80.98611531747513,28.75486812332742,0.3550592346676334,1897,1
../dataset/images\case5\cluster\5.TIF,0.6677940623825629,260.14927829866735,47.56623456817225,0.8710398719510698,4070,1777,0.4366093366093366,82.96891102272987,40.75535111525228,0.49121231811861543,2661,1
../dataset/images\case5\cluster\6.TIF,0.5075651302605211,1123.3422791987305,113.57460027537819,0.5439125808081366,30618,10131,0.3308837938467568,165.08593425149894,138.5305221804296,0.8391418857610626,19960,1
../dataset/images\case5\cluster\7.TIF,0.42150691154520087,807.8204178980325,90.93784054536859,0.896063299881957,27946,6495,0.2324125098404065,214.79098649181643,95.35136857750373,0.44392630312323017,15409,1
../dataset/images\case6\chromosome\1.TIF,0.8635961027457927,153.29646455628168,35.233628199729644,0.903605485578392,1458,975,0.668724279835391,55.97921692717455,23.97957340587809,0.4283656457194464,1129,0
../dataset/images\case6\chromosome\10.TIF,0.8384301732925586,213.03657992645927,45.76547881416016,0.9663492772224871,4488,1645,0.36653297682709446,94.40288207631343,24.283583929765715,0.2572335017286373,1962,0
../dataset/images\case6\chromosome\11.TIF,0.8893756845564075,206.45079348883237,45.472420439755616,0.9659944255729744,4234,1624,0.3835616438356164,91.57569679454528,23.67807711389675,0.258562893242513,1826,0
../dataset/images\case6\chromosome\12.TIF,0.8564516129032258,280.651803615609,52.00346904791531,0.9840831689954203,3248,2124,0.6539408866995073,126.58776989106407,22.4957246744631,0.17770851555266312,2480,0
../dataset/images\case6\chromosome\13.TIF,0.7440663425793538,309.26197667087547,57.55839899963248,0.9810275410035025,9345,2602,0.27843766720171215,146.19382865642285,28.342366394135755,0.19386841876030564,3497,0
../dataset/images\case6\chromosome\14.TIF,0.6824307144673277,319.11984104714446,58.45831795449795,0.9547791581028867,5928,2684,0.45276653171390013,131.2825058726577,39.03237966846445,0.2973159249894677,3933,0
../dataset/images\case6\chromosome\15.TIF,0.7944015444015444,213.82337649086284,45.779387180630515,0.9443638024198403,2849,1646,0.5777465777465778,85.9669822591974,28.274775530989587,0.32890273437467954,2072,0
../dataset/images\case6\chromosome\16.TIF,0.8991723100075244,165.82337649086284,39.00668219624068,0.9530291732714646,2773,1195,0.430941218896502,72.37043423641784,21.919449656796054,0.3028785150741278,1329,0
../dataset/images\case6\chromosome\17.TIF,0.5911856905771713,369.88939366884495,63.89057818192704,0.9120321981558565,10355,3206,0.3096088845968131,140.58903605965105,57.65817923735686,0.4101186042195556,5423,0
../dataset/images\case6\chromosome\18.TIF,0.602169255490091,512.5168106668145,75.6687401287614,0.8755572776982303,11242,4497,0.40001779042874935,155.4575528212109,75.1037710914671,0.4831143275350711,7468,0
../dataset/images\case6\chromosome\19.TIF,0.8672649976381672,242.8528137423857,48.34943437242838,0.9784526754272811,3030,1836,0.6059405940594059,108.68122117099117,22.439543605369842,0.20647121336688964,2117,0
../dataset/images\case6\chromosome\2.TIF,0.8916666666666667,166.22539674441617,40.43314946229083,0.9350728538703302,1984,1284,0.6471774193548387,69.5236294622513,24.643038381373092,0.35445557966379376,1440,0
../dataset/images\case6\chromosome\20.TIF,0.5986842105263158,520.6589462905454,78.36347570301926,0.5846869768531074,11532,4823,0.41822754075615676,126.68275714961167,102.77252485376856,0.8112589839862322,8056,0
../dataset/images\case6\chromosome\21.TIF,0.853539462978031,153.53910524340094,36.54624854109086,0.9240983010072501,2160,1049,0.48564814814814816,61.519164976496526,23.509847319819002,0.38215485091192264,1229,0
../dataset/images\case6\chromosome\22.TIF,0.6727861771058316,316.5929291125633,56.32861568936366,0.9670894024129763,7632,2492,0.32651991614255765,135.15143542361074,34.38749942085313,0.25443680500374244,3704,0
../dataset/images\case6\chromosome\23.TIF,0.9256791389031266,219.29646455628165,47.95279572445911,0.9708699249911535,2639,1806,0.6843501326259946,99.0255486073994,23.727229978364747,0.23960715504273206,1951,0
../dataset/images\case6\chromosome\24.TIF,0.8191036964344128,307.237590053236,56.4640754818216,0.9872254759723685,4420,2504,0.5665158371040724,147.05416616974227,23.430052934029185,0.1593294059209737,3057,0
../dataset/images\case6\chromosome\25.TIF,0.45061429815226856,524.2569260369921,77.01136149540785,0.9314858095555619,16340,4658,0.2850673194614443,219.56093804941162,79.87136447669552,0.3637776609367586,10337,0
../dataset/images\case6\chromosome\26.TIF,0.8152359295054008,339.9066376115481,60.4288922147382,0.988446697361688,8004,2868,0.3583208395802099,161.93498142561614,24.5443043499446,0.1515688835967717,3518,0
../dataset/images\case6\chromosome\27.TIF,0.8978240302743614,237.80613254815972,49.15901398428714,0.973956978516245,5695,1898,0.33327480245829677,105.2826296772643,23.87103503091553,0.22673289130496008,2114,0
../dataset/images\case6\chromosome\28.TIF,0.8985042735042735,133.78174593052023,32.722995845769866,0.9103472732799862,1550,841,0.5425806451612903,52.45528799838714,21.708368675447357,0.41384519090076927,936,0
../dataset/images\case6\chromosome\29.TIF,0.8751431844215349,192.65180361560903,44.10793607000138,0.9548417747453166,3381,1528,0.45193729665779353,83.3841843892335,24.77467257687664,0.29711476772657053,1746,0
../dataset/images\case6\chromosome\3.TIF,0.7577962577962578,326.43354954612926,60.93247502315768,0.9818289155473992,9639,2916,0.3025210084033613,152.5119968807152,28.9419314919332,0.18976822862380896,3848,0
../dataset/images\case6\chromosome\30.TIF,0.5121329936988872,454.5340546095176,69.74077043515021,0.9552625873988552,14805,3820,0.2580209388720027,195.57524897925109,57.84314106633958,0.295759005130942,7459,0
../dataset/images\case6\chromosome\31.TIF,0.8674698795180723,166.23759005323595,39.477147854877245,0.9395101178623746,2842,1224,0.4306826178747361,69.59647410501954,23.83826437046468,0.34252115034582453,1411,0
../dataset/images\case6\chromosome\32.TIF,0.9259634888438134,137.78174593052023,34.09498063268556,0.929428298377934,1836,913,0.49727668845315903,57.00970618846861,21.036739029727944,0.36900276174345653,986,0
../dataset/images\case6\chromosome\33.TIF,0.8181818181818182,292.6761902332485,54.68857001771848,0.9818917161011467,8415,2349,0.279144385026738,133.97409436443675,25.380457047083404,0.18944302006657648,2871,0
../dataset/images\case6\chromosome\34.TIF,0.8469387755102041,170.40916292848976,39.81435963562993,0.9467165463745998,2891,1245,0.4306468350051885,72.90983921651035,23.481924307988407,0.3220679754656619,1470,0
../dataset/images\case6\chromosome\35.TIF,0.7992177314211213,312.2081528017131,55.874711307447654,0.9856403878419681,4875,2452,0.5029743589743589,145.40326539140787,24.55250531540641,0.1688580050063804,3068,0
../dataset/images\case6\chromosome\4.TIF,0.7975537747785745,240.0071426749364,49.06827874599019,0.9705091832737258,5412,1891,0.3494087213599409,107.11130123405216,25.820694957589765,0.24106415158908562,2371,0
../dataset/images\case6\chromosome\5.TIF,0.8891352549889135,202.75230867899737,45.19155042433487,0.9599608094070831,3450,1604,0.46492753623188404,87.20940100947483,24.430347363995292,0.2801343327807178,1804,0
../dataset/images\case6\chromosome\6.TIF,0.8451268357810414,178.2670273047588,40.14873925336531,0.954199232063697,2040,1266,0.6205882352941177,76.7618822329044,22.96499812689862,0.29917189963138435,1498,0
../dataset/images\case6\chromosome\7.TIF,0.7974072191154041,374.0904037956216,63.199307368310656,0.9895501506532253,10730,3137,0.2923578751164958,176.32331157006007,25.42390130614406,0.14418910965180098,3934,0
../dataset/images\case6\chromosome\8.TIF,0.6960296001138466,545.0609665440987,78.91396969675066,0.9926005195579017,10626,4891,0.46028609072087334,264.6633200772729,32.13693757189551,0.12142573274797804,7027,0
../dataset/images\case6\chromosome\9.TIF,0.7029836381135708,398.492424049175,68.18996126537112,0.9852966734115592,8851,3652,0.41260874477460174,189.8250390586704,32.43202060480248,0.17085217401050298,5195,0
../dataset/images\case6\cluster\1.TIF,0.5164101613202299,585.0437226013958,84.21368216729901,0.6749581141978318,18904,5570,0.29464663563267035,140.2736661620828,103.50177262092525,0.7378560456339073,10786,1
../dataset/images\case6\cluster\2.TIF,0.540358148679526,1043.8275605729689,113.78740233616317,0.7671117984816914,30338,10169,0.33519019052013976,192.30469409853498,123.36604507932174,0.6415134360480572,18819,1
../dataset/images\case6\cluster\3.TIF,0.6657128429557314,432.4335495461292,70.96240130821087,0.7662302935340828,8855,3955,0.44664031620553357,118.75578743562667,76.30843804722055,0.6425660567371057,5941,1
../dataset/images\case6\cluster\4.TIF,0.6014234875444839,545.872149726142,80.34503402082343,0.9391074108172536,13527,5070,0.3748059436682191,180.33485213137803,61.96733535943758,0.3436237345529469,8430,1
../dataset/images\case6\cluster\5.TIF,0.48677621283255085,737.2691193458119,88.99900677983686,0.9417922842079642,28461,6221,0.21857981096939672,232.94931785283964,78.31647053430358,0.33619532032190025,12780,1
../dataset/images\case7\chromosome\1.TIF,0.6291200917168243,316.048773235279,52.86549726138668,0.9802900403126137,7808,2195,0.2811219262295082,150.1074916416175,29.655799540587036,0.19756375392235873,3489,0
../dataset/images\case7\chromosome\10.TIF,0.8614045991298943,208.5512985522207,42.00845163777089,0.9764040808785888,3900,1386,0.3553846153846154,92.5293521649792,19.981856784056664,0.21595154744441689,1609,0
../dataset/images\case7\chromosome\11.TIF,0.753781512605042,254.73506473629425,47.79321859066286,0.9817817424090605,6408,1794,0.2799625468164794,118.10907068055882,22.442156317687562,0.1900121319080163,2380,0
../dataset/images\case7\chromosome\13.TIF,0.774710104914412,196.75230867899737,42.26529405154344,0.9501894889616355,2262,1403,0.6202475685234305,84.34997362640223,26.289592569266805,0.3116728012946046,1811,0
../dataset/images\case7\chromosome\14.TIF,0.8114583333333333,147.19595949289334,31.493707392885515,0.930800643697861,1748,779,0.44565217391304346,56.1410569096897,20.521085468429405,0.36552723796134223,960,0
../dataset/images\case7\chromosome\15.TIF,0.4511620603015075,396.2914139223983,60.481544391856616,0.8868380799897875,10640,2873,0.2700187969924812,152.30596639091044,70.37758931680057,0.4620803175639787,6368,0
../dataset/images\case7\chromosome\16.TIF,0.6771183277342292,253.52186130069782,48.05888611016266,0.9635602950976583,5162,1814,0.35141418055017437,110.71258037539388,29.614644215081277,0.2674912292231534,2679,0
../dataset/images\case7\chromosome\17.TIF,0.6678735216027033,348.2497833620557,59.355318382451586,0.9830337085380383,7050,2767,0.3924822695035461,163.82535941408423,30.04966532377011,0.18342499251179248,4143,0
../dataset/images\case7\chromosome\18.TIF,0.7738471257106759,186.16652224137047,39.493270848342945,0.9581334462514915,3224,1225,0.37996277915632753,80.46576347608045,23.039119944563236,0.2863220200652409,1583,0
../dataset/images\case7\chromosome\19.TIF,0.8979763912310287,153.92388155425115,36.823906842470535,0.9337853032186736,2288,1065,0.46547202797202797,63.00642159305219,22.545825420427093,0.3578337707550948,1186,0
../dataset/images\case7\chromosome\2.TIF,0.7375930521091811,179.53910524340094,38.90863424344407,0.9134505376195868,2079,1189,0.5719095719095719,70.62648152734258,28.741430415147786,0.4069497700238788,1612,0
../dataset/images\case7\chromosome\20.TIF,0.8493810178817056,182.79393923934,39.65414023463283,0.9670965828020598,3480,1235,0.35488505747126436,81.12585153397583,20.63918825733103,0.2544095114821353,1454,0
../dataset/images\case7\chromosome\21.TIF,0.8476277372262774,144.02438661763955,34.39243429969688,0.9344902807734389,2000,929,0.4645,60.6007735459453,21.573187241085,0.3559886446784214,1096,0
../dataset/images\case7\chromosome\22.TIF,0.4492006188757091,461.9726547895302,66.60305228634276,0.961974982692013,11792,3484,0.29545454545454547,206.43813649087505,56.38601115642998,0.2731375709687359,7756,0
../dataset/images\case7\chromosome\23.TIF,0.7123538011695907,266.45079348883235,49.81509683508437,0.9662585250156855,3333,1949,0.5847584758475848,115.77860998774761,29.821581570130935,0.2575741889912725,2736,0
../dataset/images\case7\chromosome\24.TIF,0.8255578093306288,174.61017305526642,39.42873931692001,0.9509613199816119,2275,1221,0.5367032967032968,74.61031046788801,23.07770208092891,0.3093098250926253,1479,0
../dataset/images\case7\chromosome\25.TIF,0.5517019910083494,436.2914139223983,66.1426570052188,0.8914795070878365,9230,3436,0.3722643553629469,148.77003570779328,67.40190422155297,0.4530610206610452,6228,0
../dataset/images\case7\chromosome\26.TIF,0.7595733041575492,354.5168106668145,59.4624773763215,0.9903632042427513,12705,2777,0.21857536402990949,171.73119149768135,23.78382373499989,0.1384944897172102,3656,0
../dataset/images\case7\chromosome\28.TIF,0.8188373141054529,253.33809511662426,48.098609676203644,0.9827364014025393,2835,1817,0.6409171075837743,117.27932010288704,21.69799447724217,0.18501125738286092,2219,0
../dataset/images\case7\chromosome\29.TIF,0.7188465499485067,272.208152801713,51.63490686227129,0.9686321152973788,4320,2094,0.4847222222222222,122.27942932938086,30.38633367604782,0.24849914529938602,2913,0
../dataset/images\case7\chromosome\30.TIF,0.8449905482041588,194.2670273047588,41.32086917635994,0.971357459033294,2808,1341,0.4775641025641026,87.67939161029528,20.83463945481792,0.23762299295392836,1587,0
../dataset/images\case7\chromosome\31.TIF,0.8657718120805369,119.84062043356595,28.65727667372076,0.9460750863305528,864,645,0.7465277777777778,51.83482757500624,16.79175866706709,0.3239474201543164,745,0
../dataset/images\case7\chromosome\32.TIF,0.8383635144198525,177.095454429505,39.89422804014327,0.9467426574569787,2950,1250,0.423728813559322,74.48107748143288,23.982252403074973,0.3219912119162538,1491,0
../dataset/images\case7\chromosome\33.TIF,0.899103139013453,169.88225099390857,39.137030703879425,0.9560702972824207,1876,1203,0.6412579957356077,74.00079341219383,21.692406663511896,0.2931374876304695,1338,0
../dataset/images\case7\chromosome\34.TIF,0.6426994638915169,278.5512985522207,50.93978987167361,0.7524370536090162,4745,2038,0.42950474183350895,84.67240239750282,55.77067710163761,0.6586641635584727,3171,0
../dataset/images\case7\chromosome\35.TIF,0.6531582522073806,367.1614716074871,60.60772299435893,0.981832327313737,9870,2885,0.2922998986828774,170.35411596793017,32.32479160615334,0.1897505758665591,4417,0
../dataset/images\case7\chromosome\36.TIF,0.5293657008613939,370.73506473629425,58.67571668896666,0.9206732272915201,9202,2704,0.2938491632253858,139.5519817784967,54.47191489466661,0.3903342267193807,5108,0
../dataset/images\case7\chromosome\37.TIF,0.8181818181818182,146.71067811865476,34.8521236896311,0.9351616780806576,1674,954,0.5698924731182796,62.85882303283198,22.265925712915234,0.3542211679860034,1166,0
../dataset/images\case7\chromosome\38.TIF,0.8854489164086687,142.5685424949238,33.05207299675423,0.9560566095911962,1083,858,0.7922437673130194,62.69876066245038,18.382155975432763,0.29318212642824437,969,0
../dataset/images\case7\chromosome\4.TIF,0.8102766798418972,139.74011537017762,32.31186201200472,0.9186459267014165,1500,820,0.5466666666666666,56.16633845230912,22.190300416942435,0.3950818413378368,1012,0
../dataset/images\case7\chromosome\5.TIF,0.8861622358554874,189.78174593052023,40.68428945128219,0.9730186521147336,2775,1300,0.46846846846846846,86.19672294023884,19.88786536265844,0.23072646713549566,1467,0
../dataset/images\case7\chromosome\6.TIF,0.7201991907874261,328.492424049175,54.27961225466857,0.9888962993648261,8001,2314,0.2892138482689664,154.0748739019438,22.896640375720413,0.14860723099012416,3213,0
../dataset/images\case7\chromosome\7.TIF,0.8506167199634537,255.90663761154806,48.69057436811434,0.9850006434964608,6256,1862,0.2976342710997442,120.96921845811315,20.87331920151343,0.17255066592615073,2189,0
